???q?N??,???q?W??,"???~???J","???~????","???~???Q?]???l?^","?????{?P?f?]?l?^?q","?w???{?P?f?]?l?^?q","???~???Q?]???l?^?b?B","???~?O??","???L???q?ζO?l?b?B","???~?Q?q?]?l???^","???~?~???J?Τ??X","?|?e?b?Q?]?b?l?^","?ұo?|?O?Ρ]?Q?q?^","?~?????~???쥻?��b?Q?]?b?l?^","???~?????l?q","?X?֫e?D?ݦ@?P???????v?l?q","???��b?Q?]?b?l?^","???L???X?l?q?]?b?B?^","?X?֫e?D?ݦ@?P???????v???X?l?q?b?B","???��??X?l?q?`?B","?b?Q?]?b?l?^?k?ݩ??��??q?~?D","?b?Q?]?b?l?^?k?ݩ??@?P?????U?e???v?q","?b?Q?]?b?l?^?k?ݩ??D?????v?q","???X?l?q?`?B?k?ݩ??��??q?~?D","???X?l?q?`?B?k?ݩ??@?P?????U?e???v?q","???X?l?q?`?B?k?ݩ??D?????v?q","?򥻨C?Ѭվl?]???^",
"1101","?x?d",52784231.00,44038350.00,8745881.00,--,--,8745881.00,2130160.00,--,6615721.00,333842.00,6949563.00,1147834.00,5801729.00,--,--,5801729.00,62501.00,--,5864230.00,3999822.00,--,1801907.00,2860750.00,--,3003480.00,1.08,
"1102","?Ȫd",32112806.00,28709964.00,3402842.00,0.00,25.00,3402867.00,1164883.00,--,2237984.00,2546041.00,4784025.00,477786.00,4306239.00,--,--,4306239.00,-656597.00,--,3649642.00,3713735.00,--,592504.00,2412392.00,--,1237250.00,1.23,
"1103","?Ūd",1792335.00,1820457.00,-28122.00,--,--,-28122.00,201190.00,--,-229312.00,214709.00,-14603.00,-29145.00,14542.00,--,--,14542.00,-556563.00,--,-542021.00,49143.00,--,-34601.00,-508520.00,--,-33501.00,0.08,
"1104","???y???d",2465349.00,2226895.00,238454.00,--,--,238454.00,195132.00,--,43322.00,498046.00,541368.00,20903.00,520465.00,--,--,520465.00,277995.00,--,798460.00,516611.00,--,3854.00,794606.00,--,3854.00,0.86,
"1108","???֤??d",2325405.00,2033657.00,291748.00,0.00,0.00,291748.00,122188.00,0.00,169560.00,-31824.00,137736.00,31643.00,106093.00,0.00,--,106093.00,-10394.00,--,95699.00,115705.00,--,-9612.00,106403.00,--,-10704.00,0.29,
"1109","?H?j???d",1926413.00,1620100.00,306313.00,--,--,306313.00,213727.00,--,92586.00,32084.00,124670.00,17881.00,106789.00,--,--,106789.00,105422.00,--,212211.00,106585.00,--,204.00,172684.00,--,39527.00,0.25,
"1110","?F?d",947877.00,813607.00,134270.00,--,--,134270.00,27993.00,--,106277.00,-39806.00,66471.00,-11777.00,78248.00,--,--,78248.00,75315.00,--,153563.00,77791.00,--,457.00,153104.00,--,459.00,0.14,
"1201","???????q",14278478.00,9693214.00,4585264.00,--,--,4585264.00,3860875.00,--,724389.00,-5125.00,719264.00,262479.00,456785.00,--,--,456785.00,179541.00,--,636326.00,550094.00,--,-93309.00,715140.00,--,-78814.00,1.09,
"1203","???????q",3069522.00,2432007.00,637515.00,0.00,0.00,637515.00,422485.00,--,215030.00,45797.00,260827.00,48250.00,212577.00,0.00,--,212577.00,31548.00,--,244125.00,162412.00,--,50165.00,194455.00,--,49670.00,0.68,
"1210","?j??????",42614910.00,39064742.00,3550168.00,--,--,3550168.00,3400348.00,--,149820.00,182249.00,332069.00,105025.00,227044.00,--,--,227044.00,624126.00,--,851170.00,278209.00,--,-51165.00,669875.00,--,181295.00,0.53,
"1213","?j??",334011.00,281188.00,52823.00,--,--,52823.00,49691.00,--,3132.00,2223.00,5355.00,1667.00,3688.00,--,--,3688.00,90.00,--,3778.00,3688.00,--,--,3778.00,--,--,0.07,
"1215","?R?��??~",8584079.00,7927857.00,656222.00,--,--,656222.00,568553.00,7900.00,95569.00,20744.00,116313.00,39180.00,77133.00,--,--,77133.00,-432779.00,--,-355646.00,86766.00,--,-9633.00,-349616.00,--,-6030.00,0.37,
"1216","?Τ@",211179657.00,144833929.00,66345728.00,--,--,66345728.00,56167678.00,--,10178050.00,3600595.00,13778645.00,2919940.00,10858705.00,--,--,10858705.00,2177017.00,--,13035722.00,6516264.00,--,4342441.00,8415373.00,--,4620349.00,1.34,
"1217","?R????",2017125.00,1371150.00,645975.00,--,--,645975.00,642812.00,--,3163.00,11328.00,14491.00,9250.00,5241.00,0.00,--,5241.00,-20510.00,--,-15269.00,72.00,--,5169.00,-23286.00,--,8017.00,0.00,
"1218","???s???~",4758276.00,4201047.00,557229.00,328.00,-17.00,556884.00,632923.00,561.00,-75478.00,104998.00,29520.00,12544.00,16976.00,--,--,16976.00,11363.00,--,28339.00,16926.00,--,50.00,28289.00,--,50.00,0.05,
"1219","?ֹع??~",5005816.00,4791892.00,213924.00,--,--,213924.00,281020.00,--,-67096.00,14979.00,-52117.00,-3200.00,-48917.00,--,--,-48917.00,-47.00,--,-48964.00,-44780.00,--,-4137.00,-44814.00,--,-4150.00,-0.14,
"1220","?x?a",1652613.00,1536039.00,116574.00,--,--,116574.00,98479.00,--,18095.00,7338.00,25433.00,4231.00,21202.00,--,--,21202.00,-8926.00,--,12276.00,27895.00,--,-6693.00,18487.00,--,-6211.00,0.16,
"1225","??��?o",7146566.00,6838314.00,308252.00,180.00,--,308072.00,245575.00,-16.00,62481.00,-6990.00,55491.00,11087.00,44404.00,--,--,44404.00,12312.00,--,56716.00,45988.00,--,-1584.00,58300.00,--,-1584.00,0.24,
"1227","?ή?",9517659.00,6756917.00,2760742.00,--,--,2760742.00,1628240.00,--,1132502.00,122478.00,1254980.00,219655.00,1035325.00,--,--,1035325.00,148179.00,--,1183504.00,1036938.00,--,-1613.00,1185123.00,--,-1619.00,1.58,
"1229","?p?ع??~",2582639.00,2321965.00,260674.00,--,--,260674.00,182662.00,--,78012.00,543967.00,621979.00,63679.00,558300.00,--,--,558300.00,-998603.00,--,-440303.00,565418.00,0.00,-7118.00,-437384.00,0.00,-2919.00,0.66,
"1231","?p?ح??~",2654544.00,1984401.00,670143.00,--,--,670143.00,531917.00,--,138226.00,61244.00,199470.00,39904.00,159566.00,--,--,159566.00,8696.00,--,168262.00,161381.00,--,-1815.00,167880.00,--,382.00,1.32,
"1232","?j?ίq",9864364.00,9220840.00,643524.00,--,--,643524.00,245365.00,--,398159.00,74362.00,472521.00,75216.00,397305.00,--,--,397305.00,-787.00,--,396518.00,394014.00,--,3291.00,393227.00,--,3291.00,2.46,
"1233","?Ѥ?",999399.00,390328.00,609071.00,--,--,609071.00,482376.00,--,126695.00,17521.00,144216.00,24594.00,119622.00,0.00,--,119622.00,-38520.00,--,81102.00,119165.00,--,457.00,81219.00,--,-117.00,1.32,
"1234","?ªQ",3193569.00,2376142.00,817427.00,--,--,817427.00,849202.00,--,-31775.00,254558.00,222783.00,638923.00,-416140.00,0.00,--,-416140.00,5816.00,--,-410324.00,-416140.00,--,--,-410324.00,--,--,-0.78,
"1235","????",129886.00,124805.00,5081.00,--,--,5081.00,15981.00,--,-10900.00,-35958.00,-46858.00,2651.00,-49509.00,--,--,-49509.00,-15006.00,--,-64515.00,-49315.00,--,-194.00,-64321.00,--,-194.00,-0.91,
"1236","???ȭ??~",1206663.00,890886.00,315777.00,0.00,0.00,315777.00,260150.00,0.00,55627.00,4933.00,60560.00,10555.00,50005.00,--,--,50005.00,1768.00,--,51773.00,50005.00,--,--,51773.00,--,--,0.46,
"1301","?x??",106334321.00,98980309.00,7354012.00,--,--,7354012.00,5537400.00,--,1816612.00,7999227.00,9815839.00,1213009.00,8602830.00,--,--,8602830.00,24242559.00,--,32845389.00,8602830.00,--,--,32845389.00,--,--,1.35,
"1303","?n?ȶ콦",148299712.00,132831221.00,15468491.00,1019.00,0.00,15467472.00,8704205.00,--,6763267.00,6483208.00,13246475.00,2556289.00,10690186.00,--,--,10690186.00,9855989.00,--,20546175.00,10807576.00,--,-117390.00,20663565.00,--,-117390.00,1.36,
"1304","?x?E",28107791.00,25821622.00,2286169.00,--,--,2286169.00,1601285.00,-7104.00,677780.00,558119.00,1235899.00,194081.00,1041818.00,-8297.00,--,1033521.00,349967.00,--,1383488.00,460136.00,--,573385.00,608390.00,--,775098.00,0.44,
"1305","?خL",7190284.00,6115826.00,1074458.00,--,--,1074458.00,541248.00,-7104.00,526106.00,103756.00,629862.00,102202.00,527660.00,-8297.00,--,519363.00,19851.00,--,539214.00,481212.00,--,38151.00,501107.00,--,38107.00,1.07,
"1307","?T?ڤƤu",5139811.00,3941006.00,1198805.00,--,--,1198805.00,755715.00,--,443090.00,69337.00,512427.00,154630.00,357797.00,6509.00,--,364306.00,171674.00,--,535980.00,364306.00,--,--,535980.00,--,--,1.03,
"1308","?ȻE",2576827.00,2392817.00,184010.00,--,--,184010.00,101155.00,--,82855.00,234405.00,317260.00,28491.00,288769.00,--,--,288769.00,-325452.00,--,-36683.00,288769.00,--,--,-36683.00,--,--,0.61,
"1309","?x?F?Ƥu",10143124.00,9877205.00,265919.00,--,--,265919.00,316063.00,--,-50144.00,146139.00,95995.00,-8990.00,104985.00,--,--,104985.00,35901.00,--,140886.00,104985.00,0.00,0.00,140886.00,--,--,0.32,
"1310","?x?f",10485086.00,9957582.00,527504.00,--,--,527504.00,215887.00,--,311617.00,-69907.00,241710.00,2046.00,239664.00,--,--,239664.00,323544.00,--,563208.00,250117.00,--,-10453.00,565991.00,--,-2783.00,0.50,
"1312","?????ۤ?",13074964.00,11569556.00,1505408.00,--,--,1505408.00,592122.00,--,913286.00,124810.00,1038096.00,209687.00,828409.00,--,--,828409.00,625495.00,--,1453904.00,719206.00,--,109203.00,1197020.00,--,256884.00,0.79,
"1313","?p??",25224455.00,24732313.00,492142.00,--,--,492142.00,761491.00,--,-269349.00,405597.00,136248.00,-17183.00,153431.00,--,--,153431.00,686722.00,--,840153.00,157584.00,-4153.00,--,841999.00,--,-1846.00,0.14,
"1314","???ۤ?",16998867.00,17401170.00,-402303.00,0.00,1180.00,-401123.00,575529.00,--,-976652.00,131546.00,-845106.00,28079.00,-873185.00,--,--,-873185.00,99593.00,--,-773592.00,-859979.00,--,-13206.00,-760284.00,--,-13308.00,-0.37,
"1315","?F?s?u?~",1419463.00,1175959.00,243504.00,--,--,243504.00,264185.00,--,-20681.00,63458.00,42777.00,-12473.00,55250.00,--,--,55250.00,209706.00,--,264956.00,58772.00,--,-3522.00,267846.00,--,-2890.00,0.28,
"1316","?W?`",684371.00,509546.00,174825.00,--,--,174825.00,244114.00,--,-69289.00,-7131.00,-76420.00,2982.00,-79402.00,--,--,-79402.00,11635.00,--,-67767.00,-84144.00,--,4742.00,-79504.00,--,11737.00,-1.06,
"1319","?F??",9514725.00,7297853.00,2216872.00,--,1847.00,2218719.00,1484678.00,--,734041.00,184314.00,918355.00,174843.00,743512.00,--,--,743512.00,293178.00,--,1036690.00,719471.00,--,24041.00,950546.00,--,86144.00,1.26,
"1321","?j?v",2850469.00,2688223.00,162246.00,--,--,162246.00,195434.00,--,-33188.00,42025.00,8837.00,23.00,8814.00,--,--,8814.00,54860.00,--,63674.00,8814.00,--,--,63674.00,--,--,0.04,
"1323","?ø?",1587193.00,1190940.00,396253.00,--,--,396253.00,196292.00,-55.00,199906.00,9087.00,208993.00,62908.00,146085.00,0.00,--,146085.00,37314.00,--,183399.00,119230.00,--,26855.00,156953.00,--,26446.00,1.45,
"1324","?a?y?u?~",746786.00,624539.00,122247.00,--,--,122247.00,95407.00,--,26840.00,5076.00,31916.00,5242.00,26674.00,--,--,26674.00,17968.00,--,44642.00,26674.00,--,0.00,44642.00,--,0.00,0.36,
"1325","?ڤj",517541.00,447346.00,70195.00,--,--,70195.00,33405.00,--,36790.00,13727.00,50517.00,10913.00,39604.00,--,--,39604.00,14925.00,--,54529.00,40424.00,--,-820.00,50034.00,--,4495.00,0.40,
"1326","?x??",218103447.00,200822309.00,17281138.00,--,--,17281138.00,6667915.00,--,10613223.00,4911436.00,15524659.00,2399510.00,13125149.00,--,--,13125149.00,15079724.00,--,28204873.00,12183131.00,--,942018.00,28854112.00,--,-649239.00,2.09,
"1337","F-?A??",2657665.00,1687759.00,969906.00,--,--,969906.00,194803.00,--,775103.00,58747.00,833850.00,226130.00,607720.00,--,--,607720.00,378645.00,--,986365.00,607720.00,--,--,986365.00,--,--,3.04,
"1338","F-?s??",3087070.00,2450379.00,636691.00,--,--,636691.00,517174.00,--,119517.00,55722.00,175239.00,33315.00,141924.00,--,--,141924.00,204795.00,--,346719.00,140155.00,--,1769.00,343657.00,--,3062.00,1.79,
"1339","?L??",621327.00,410559.00,210768.00,--,--,210768.00,90191.00,--,120577.00,29142.00,149719.00,30733.00,118986.00,--,--,118986.00,--,--,118986.00,--,--,--,--,--,--,1.80,
"1340","F-?Ӯ?",1152083.00,743463.00,408620.00,--,--,408620.00,49220.00,--,359400.00,-9884.00,349516.00,58273.00,291243.00,--,--,291243.00,96825.00,--,388068.00,291243.00,--,0.00,388068.00,--,0.00,4.36,
"1402","???F?s",118701036.00,96179955.00,22521081.00,--,277.00,22521358.00,15955160.00,--,6566198.00,2363918.00,8930116.00,1428714.00,7501402.00,--,--,7501402.00,1850453.00,--,9351855.00,3906054.00,--,3595348.00,5385836.00,--,3966019.00,0.83,
"1410","?n?V",298673.00,213516.00,85157.00,--,--,85157.00,37904.00,--,47253.00,4664.00,51917.00,2731.00,49186.00,--,--,49186.00,-37.00,--,49149.00,47115.00,--,2071.00,47078.00,--,2071.00,0.52,
"1413","???w?Ƥu",2362504.00,2487304.00,-124800.00,--,--,-124800.00,59876.00,--,-184676.00,-4856.00,-189532.00,959.00,-190491.00,--,--,-190491.00,1167.00,--,-189324.00,-190239.00,--,-252.00,-189198.00,--,-126.00,-1.13,
"1414","?F?M",655933.00,565510.00,90423.00,--,--,90423.00,32180.00,--,58243.00,25201.00,83444.00,-3517.00,86961.00,--,--,86961.00,-6248.00,--,80713.00,--,--,--,--,--,--,0.40,
"1416","?s??",145055.00,91850.00,53205.00,--,--,53205.00,129547.00,--,-76342.00,1514.00,-74828.00,-44.00,-74784.00,--,--,-74784.00,67274.00,--,-7510.00,-78645.00,--,3861.00,-11371.00,--,3861.00,-0.22,
"1417","?Ÿ?",1663718.00,1234220.00,429498.00,--,--,429498.00,500425.00,--,-70927.00,18195.00,-52732.00,14200.00,-66932.00,--,--,-66932.00,149705.00,--,82773.00,-66932.00,--,--,82773.00,--,--,-0.18,
"1418","?F??",869051.00,887277.00,-18226.00,--,--,-18226.00,74866.00,--,-93092.00,30066.00,-63026.00,2141.00,-65167.00,--,--,-65167.00,-26453.00,--,-91620.00,-65156.00,--,-11.00,-91609.00,--,-11.00,-0.54,
"1419","?s??",469654.00,350776.00,118878.00,--,--,118878.00,129013.00,--,-10135.00,125968.00,115833.00,2380.00,113453.00,--,--,113453.00,432241.00,--,545694.00,113453.00,--,--,545694.00,--,--,0.38,
"1423","?Q?ئϤ?",446118.00,450992.00,-4874.00,--,--,-4874.00,17908.00,--,-22782.00,-1949.00,-24731.00,-8203.00,-16528.00,--,--,-16528.00,20388.00,--,3860.00,--,--,--,--,--,--,-0.09,
"1432","?j?|??",485765.00,420037.00,65728.00,--,--,65728.00,120303.00,--,-54575.00,-5330.00,-59905.00,2916.00,-62821.00,--,--,-62821.00,24663.00,--,-38158.00,-62774.00,--,-47.00,-38111.00,--,-47.00,-0.71,
"1434","??��???~",24378188.00,21831041.00,2547147.00,--,--,2547147.00,1273510.00,--,1273637.00,192400.00,1466037.00,250892.00,1215145.00,--,--,1215145.00,-2755406.00,--,-1540261.00,1184689.00,--,30456.00,-1579934.00,--,39673.00,0.70,
"1435","???ְ???",11585.00,1947.00,9638.00,--,--,9638.00,15035.00,--,-5397.00,2464.00,-2933.00,0.00,-2933.00,--,--,-2933.00,--,--,-2933.00,-2933.00,--,0.00,-2933.00,--,0.00,-0.02,
"1436","?ؤ??p",1218.00,786.00,432.00,--,--,432.00,17557.00,--,-17125.00,5478.00,-11647.00,-27.00,-11620.00,--,--,-11620.00,0.00,--,-11620.00,-11620.00,--,--,-11620.00,--,--,-0.19,
"1437","?ԯq?뱱",685158.00,663364.00,21794.00,--,--,21794.00,49673.00,--,-27879.00,-20739.00,-48618.00,7696.00,-56314.00,--,--,-56314.00,75290.00,--,18976.00,-53376.00,--,-2938.00,20049.00,--,-1073.00,-0.26,
"1438","????",38096.00,11437.00,26659.00,--,--,26659.00,6623.00,--,20036.00,-1586.00,18450.00,1700.00,16750.00,--,--,16750.00,0.00,--,16750.00,--,--,--,--,--,--,0.16,
"1439","???M?Ϥ?",220417.00,217941.00,2476.00,--,--,2476.00,12386.00,--,-9910.00,12340.00,2430.00,671.00,1759.00,--,--,1759.00,0.00,--,1759.00,--,--,--,--,--,--,0.02,
"1440","?n??",10635334.00,9233477.00,1401857.00,--,--,1401857.00,634541.00,--,767316.00,202180.00,969496.00,243065.00,726431.00,--,--,726431.00,166881.00,--,893312.00,732035.00,--,-5604.00,898916.00,--,-5604.00,0.46,
"1441","?j?F??´",649205.00,590483.00,58722.00,--,--,58722.00,70439.00,--,-11717.00,17002.00,5285.00,-957.00,6242.00,--,--,6242.00,-1971.00,--,4271.00,6242.00,--,--,4271.00,--,--,0.07,
"1442","?W?a",2947296.00,1707888.00,1239408.00,--,--,1239408.00,172115.00,--,1067293.00,-74.00,1067219.00,72613.00,994606.00,--,--,994606.00,-20.00,--,994586.00,994606.00,--,0.00,994586.00,--,0.00,4.82,
"1443","?߯q??´",948299.00,892882.00,55417.00,--,--,55417.00,79249.00,--,-23832.00,-15883.00,-39715.00,0.00,-39715.00,--,--,-39715.00,-41402.00,--,-81117.00,6268.00,--,-45983.00,-16242.00,--,-64875.00,0.05,
"1444","?O?R",6071537.00,5742695.00,328842.00,52.00,0.00,328790.00,264939.00,--,63851.00,301054.00,364905.00,19903.00,345002.00,--,--,345002.00,-7795.00,--,337207.00,313655.00,--,31347.00,367318.00,--,-30111.00,0.35,
"1445","?j?t??´",1046837.00,945628.00,101209.00,0.00,0.00,101209.00,73285.00,--,27924.00,14143.00,42067.00,1254.00,40813.00,0.00,--,40813.00,-2601.00,--,38212.00,40813.00,0.00,0.00,38212.00,0.00,0.00,0.29,
"1446","???M",410138.00,316400.00,93738.00,--,--,93738.00,82201.00,--,11537.00,5840.00,17377.00,1981.00,15396.00,--,--,15396.00,8741.00,--,24137.00,15396.00,--,--,24137.00,--,--,0.11,
"1447","?O?P",13271042.00,12486073.00,784969.00,--,--,784969.00,345537.00,--,439432.00,218605.00,658037.00,92874.00,565163.00,--,--,565163.00,-34945.00,--,530218.00,562438.00,--,2725.00,561016.00,--,-30798.00,0.75,
"1449","?ΩM???~",1816034.00,1716201.00,99833.00,--,--,99833.00,198983.00,--,-99150.00,32727.00,-66423.00,2901.00,-69324.00,--,--,-69324.00,22743.00,--,-46581.00,-83587.00,--,14263.00,-60388.00,--,13807.00,-0.47,
"1451","?~????´",6720900.00,5921383.00,799517.00,--,--,799517.00,409027.00,--,390490.00,86211.00,476701.00,75111.00,401590.00,--,--,401590.00,589.00,--,402179.00,407920.00,--,-6330.00,404996.00,--,-2817.00,0.94,
"1452","???q",1088045.00,1004319.00,83726.00,--,--,83726.00,38817.00,--,44909.00,15418.00,60327.00,10732.00,49595.00,--,--,49595.00,7491.00,--,57086.00,--,--,--,--,--,--,0.37,
"1453","?j?N",120999.00,102449.00,18550.00,--,--,18550.00,15690.00,--,2860.00,2671.00,5531.00,1021.00,4510.00,--,--,4510.00,1869.00,--,6379.00,4762.00,--,-252.00,6631.00,--,-252.00,0.06,
"1454","?x?I",1066298.00,979679.00,86619.00,--,--,86619.00,68641.00,-159.00,17819.00,5774.00,23593.00,3082.00,20511.00,--,--,20511.00,800.00,--,21311.00,20511.00,--,--,21311.00,--,--,0.16,
"1455","????",8460650.00,8153958.00,306692.00,--,--,306692.00,204958.00,--,101734.00,135877.00,237611.00,19140.00,218471.00,--,--,218471.00,--,--,218471.00,--,--,--,--,--,--,0.36,
"1456","?ɵ?",380259.00,371618.00,8641.00,0.00,0.00,8641.00,29165.00,--,-20524.00,-35568.00,-56092.00,-4646.00,-51446.00,--,--,-51446.00,-7198.00,--,-58644.00,-51446.00,--,0.00,-58644.00,--,0.00,-0.13,
"1457","?y?i",2218241.00,2134358.00,83883.00,--,--,83883.00,80712.00,--,3171.00,2921.00,6092.00,1136.00,4956.00,--,--,4956.00,27410.00,--,32366.00,2953.00,--,2003.00,29327.00,--,3039.00,0.01,
"1459","?p?o??´",1811626.00,1758132.00,53494.00,--,--,53494.00,74401.00,--,-20907.00,5068.00,-15839.00,4043.00,-19882.00,--,--,-19882.00,84239.00,--,64357.00,-19892.00,--,10.00,64347.00,--,10.00,-0.06,
"1460","????",3547360.00,2993377.00,553983.00,--,--,553983.00,468717.00,-310.00,84956.00,36088.00,121044.00,0.00,121044.00,--,--,121044.00,56600.00,--,177644.00,121042.00,--,2.00,177642.00,--,2.00,0.28,
"1463","?j???V??",434578.00,391996.00,42582.00,--,--,42582.00,58205.00,--,-15623.00,10709.00,-4914.00,-64.00,-4850.00,--,--,-4850.00,6756.00,--,1906.00,1144.00,--,-5994.00,4811.00,--,-2905.00,0.01,
"1464","?o?O???~",2080358.00,1837564.00,242794.00,--,--,242794.00,267124.00,132.00,-24198.00,32711.00,8513.00,5497.00,3016.00,--,--,3016.00,77425.00,--,80441.00,3847.00,--,-831.00,73093.00,--,7348.00,0.02,
"1465","???????~",1226346.00,1073214.00,153132.00,--,--,153132.00,108967.00,--,44165.00,23268.00,67433.00,9274.00,58159.00,--,--,58159.00,37921.00,--,96080.00,46596.00,--,11563.00,77979.00,--,18101.00,0.54,
"1466","?E??",2575583.00,2347503.00,228080.00,0.00,0.00,228080.00,173238.00,--,54842.00,-2756.00,52086.00,13660.00,38426.00,0.00,--,38426.00,--,--,38426.00,38426.00,--,--,38426.00,--,--,0.40,
"1467","?n?n???~",3316070.00,2697464.00,618606.00,--,--,618606.00,543121.00,--,75485.00,25686.00,101171.00,32713.00,68458.00,--,--,68458.00,-49607.00,--,18851.00,91759.00,--,-23301.00,14220.00,--,4631.00,0.55,
"1468","???M?ֺ?",455910.00,408458.00,47452.00,--,--,47452.00,80268.00,--,-32816.00,11029.00,-21787.00,0.00,-21787.00,--,--,-21787.00,10843.00,--,-10944.00,-17205.00,--,-4582.00,-8477.00,--,-2467.00,-0.11,
"1469","?z???ֺ?",250630.00,226802.00,23828.00,--,--,23828.00,26493.00,--,-2665.00,17860.00,15195.00,6680.00,8515.00,--,--,8515.00,--,--,8515.00,8513.00,--,2.00,8513.00,--,2.00,0.07,
"1470","?j?άV",316206.00,272620.00,43586.00,--,--,43586.00,35295.00,558.00,8849.00,2793.00,11642.00,1979.00,9663.00,--,--,9663.00,686.00,--,10349.00,--,--,--,--,--,--,0.11,
"1471","???Q",3297636.00,3141186.00,156450.00,--,--,156450.00,182222.00,--,-25772.00,51692.00,25920.00,7692.00,18228.00,--,--,18228.00,66601.00,--,84829.00,18228.00,--,--,84829.00,--,--,0.09,
"1472","?T?v??",418675.00,416947.00,1728.00,--,--,1728.00,60767.00,-17390.00,-76429.00,-6410.00,-82839.00,-1367.00,-81472.00,--,--,-81472.00,432.00,--,-81040.00,-66402.00,--,-15070.00,-65970.00,--,-15070.00,-1.03,
"1473","?x?n???~",4993352.00,3681034.00,1312318.00,--,--,1312318.00,1237887.00,--,74431.00,40162.00,114593.00,78202.00,36391.00,--,--,36391.00,103550.00,--,139941.00,188739.00,--,-152348.00,292289.00,--,-152348.00,1.30,
"1474","????",1846465.00,1731373.00,115092.00,--,--,115092.00,119717.00,--,-4625.00,20809.00,16184.00,2774.00,13410.00,--,--,13410.00,18878.00,--,32288.00,13410.00,--,--,32288.00,--,--,0.10,
"1475","???????q",116067.00,137938.00,-21871.00,--,--,-21871.00,27706.00,--,-49577.00,1481.00,-48096.00,-28.00,-48068.00,--,--,-48068.00,-11267.00,--,-59335.00,-32659.00,--,-15409.00,-39321.00,--,-20014.00,-0.62,
"1476","???E",7804462.00,5554397.00,2250065.00,--,--,2250065.00,806024.00,--,1444041.00,69806.00,1513847.00,287886.00,1225961.00,--,--,1225961.00,50370.00,--,1276331.00,1226137.00,--,-176.00,1276470.00,--,-139.00,4.98,
"1477","?E?????~",8420377.00,6704271.00,1716106.00,--,--,1716106.00,927844.00,--,788262.00,24689.00,812951.00,133483.00,679468.00,--,--,679468.00,86008.00,--,765476.00,678793.00,--,675.00,765088.00,--,388.00,4.09,
"1503","?h?q",8845555.00,7010861.00,1834694.00,--,--,1834694.00,1208304.00,--,626390.00,77909.00,704299.00,183194.00,521105.00,--,--,521105.00,-155644.00,--,365461.00,499435.00,--,21670.00,341949.00,--,23512.00,0.96,
"1504","?F???q??",28288402.00,21647285.00,6641117.00,11543.00,14439.00,6644013.00,4231453.00,--,2412560.00,384671.00,2797231.00,770059.00,2027172.00,--,--,2027172.00,399896.00,--,2427068.00,1858895.00,--,168277.00,2193322.00,--,233746.00,1.01,
"1506","???D",711699.00,659401.00,52298.00,--,--,52298.00,95601.00,--,-43303.00,17211.00,-26092.00,8934.00,-35026.00,--,--,-35026.00,13578.00,--,-21448.00,-31341.00,--,-3685.00,-17661.00,--,-3787.00,-0.26,
"1507","?äj???q",8932329.00,6669128.00,2263201.00,--,--,2263201.00,1355473.00,0.00,907728.00,36648.00,944376.00,288339.00,656037.00,--,--,656037.00,358127.00,--,1014164.00,651922.00,--,4115.00,1010044.00,--,4120.00,1.60,
"1512","???Q",1602792.00,1406724.00,196068.00,--,--,196068.00,266881.00,--,-70813.00,603.00,-70210.00,26027.00,-96237.00,--,--,-96237.00,72888.00,--,-23349.00,-98860.00,--,2623.00,-28769.00,--,5420.00,-0.54,
"1513","?????q",4644517.00,3755706.00,888811.00,--,--,888811.00,635657.00,--,253154.00,74611.00,327765.00,77134.00,250631.00,--,--,250631.00,188868.00,--,439499.00,255293.00,--,-4662.00,432843.00,--,6656.00,0.54,
"1514","?ȤO?q??",1894517.00,1653139.00,241378.00,220.00,20.00,241178.00,186096.00,--,55082.00,5409.00,60491.00,9508.00,50983.00,0.00,--,50983.00,6427.00,--,57410.00,52214.00,--,-1231.00,57579.00,--,-169.00,0.27,
"1515","?O?s",1405746.00,1129845.00,275901.00,--,--,275901.00,279561.00,--,-3660.00,123297.00,119637.00,953.00,118684.00,--,--,118684.00,38277.00,--,156961.00,119188.00,--,-504.00,157221.00,--,-260.00,0.66,
"1516","?t??",66251.00,59129.00,7122.00,--,--,7122.00,5985.00,0.00,1137.00,48.00,1185.00,0.00,1185.00,0.00,--,1185.00,0.00,--,1185.00,--,--,--,--,--,--,0.04,
"1517","?Q?_????",1907877.00,1610186.00,297691.00,--,--,297691.00,163835.00,--,133856.00,64296.00,198152.00,57502.00,140650.00,--,--,140650.00,68300.00,--,208950.00,128662.00,--,11988.00,181942.00,--,27008.00,0.56,
"1519","?ث??q??",2188095.00,1832888.00,355207.00,--,--,355207.00,333075.00,--,22132.00,18493.00,40625.00,8736.00,31889.00,--,--,31889.00,13105.00,--,44994.00,32357.00,--,-468.00,45159.00,--,-165.00,0.12,
"1521","?j??",1862210.00,1580408.00,281802.00,3413.00,970.00,279359.00,189126.00,-131.00,90102.00,49003.00,139105.00,23132.00,115973.00,0.00,--,115973.00,12015.00,--,127988.00,115973.00,--,--,127988.00,--,--,1.52,
"1522","??????",7904902.00,6524088.00,1380814.00,109458.00,106910.00,1378266.00,1141070.00,--,237196.00,59080.00,296276.00,44644.00,251632.00,--,--,251632.00,154337.00,--,405969.00,164662.00,--,86970.00,231123.00,--,174846.00,0.53,
"1524","?չ????~",1230458.00,1079213.00,151245.00,--,--,151245.00,148324.00,--,2921.00,10490.00,13411.00,1653.00,11758.00,--,--,11758.00,--,--,11758.00,11758.00,--,--,11758.00,--,--,0.07,
